"start_date","end_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","adjusted_orders","adjusted_orders_rate","total_canceled_orders","total_canceled_orders_rate","avoidable_canceled_orders","avoidable_canceled_orders_rate","gross_subtotal_sales","adjusted_subtotal_sales","total_canceled_orders_subtotal_sales","avoidable_canceled_orders_subtotal_sales","subtotal_sales_after_adjustments_and_cancels","new_customer_orders","new_customer_orders_rate","gh_plus_customer_orders","gh_plus_customer_orders_rate","pick_up_orders","self_delivery_orders","grubhub_delivery_orders","avg_driver_time_at_store","avg_avoidable_driver_wait_time","avg_delivery_route_time","avg_order_to_delivery_time","ratings_all","ratings_5_stars","ratings_4_stars","ratings_3_stars","ratings_2_stars","ratings_1_star","reviews"
"2025-09-22","2025-10-05","10938048","E 125th St","Jr's Philly Cheesesteaks","135 E 125th St  ","New York","NY","10035","1","0",,"0",,"0",,"13.29","0.00","0.00","0.00","13.29","0",,"1","1.000","0","0","1","00:17:00.000","00:17:00.000","00:03:00.000","00:36:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2285420",,"Taco Paradiso","1404 Madison Ave ","New York","NY","10029","5","0",,"0",,"0",,"95.65","0.00","0.00","0.00","95.65","3","0.600","4","0.800","0","0","5","00:05:07.800","00:00:45.000","00:06:52.800","00:25:07.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3300658","30th St","Papa's Panini","34-02 30th St  ","Astoria","NY","11106","1","0",,"0",,"0",,"36.76","0.00","0.00","0.00","36.76","1","1.000","1","1.000","0","0","1","00:11:00.000","00:00:00.000","00:24:00.000","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310280","S Eldorado Rd","Schezwan Chinese Bar","716 S Eldorado Rd  ","Bloomington","IL","61704","4","1","0.250","2","0.500","2","0.500","128.21","-21.09","-50.76","-50.76","56.36","3","0.750","3","0.750","0","0","4","00:10:00.000","00:05:00.000","00:19:00.000","00:43:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","866300",,"Mary's Pancake House","122 E 57th St Ste A  ","New York","NY","10022","10","0",,"0",,"0",,"256.32","0.00","0.00","0.00","256.32","5","0.500","4","0.400","0","10","0",,,,,"2","1","0","0","0","1","1"
"2025-09-22","2025-10-05","9843624","2909A Queens Plaza N","Gourmet Omelette Bar","2909 Queens Plaza N  ","Long Island City","NY","11101","1","0",,"0",,"0",,"18.18","0.00","0.00","0.00","18.18","1","1.000","0",,"0","0","1","00:00:00.000","00:00:00.000","00:23:00.000","00:46:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3309093","Pico Blvd","Maria's Italian Meatballs","2624 Pico Blvd  ","Santa Monica","CA","90405","1","0",,"0",,"0",,"24.88","0.00","0.00","0.00","24.88","1","1.000","0",,"0","0","1","00:08:00.000","00:00:00.000","00:14:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3300670","W. 14th street","Strictly Vegetarian Sandwiches","244 W 14th St  ","New York","NY","10011","1","0",,"0",,"0",,"4.58","0.00","0.00","0.00","4.58","0",,"1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:02:00.000","00:21:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2795174",,"Burrito Lovers Bar","59 4th Ave  ","New York","NY","10003","1","0",,"0",,"0",,"17.48","0.00","0.00","0.00","17.48","1","1.000","0",,"0","0","1","00:09:00.000","00:00:00.000","00:04:00.000","00:23:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310236","Queens Plaza S","The Pasta Story","25-02 Queens Plaza S  ","Queens","NY","11101","2","0",,"0",,"0",,"33.78","0.00","0.00","0.00","33.78","1","0.500","1","0.500","0","0","2","00:06:30.000","00:06:00.000","00:30:00.000","01:08:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9815120","Hillside","The Burger Passion","164-01 Hillside Ave.  ","Jamaica","NY","11432","1","0",,"0",,"0",,"40.54","0.00","0.00","0.00","40.54","1","1.000","0",,"0","0","1","00:30:00.000","00:00:00.000","00:05:00.000","00:38:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2896702",,"The Sandwich Doctor","1219 1st Ave  ","New York","NY","10065","1","0",,"0",,"0",,"16.37","0.00","0.00","0.00","16.37","0",,"1","1.000","0","0","1","00:02:00.000","00:02:00.000","00:06:00.000","00:24:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","8567296",,"The Salad God"," 329 Union St  ","Nashville","TN","37201","2","0",,"0",,"0",,"43.48","0.00","0.00","0.00","43.48","2","1.000","1","0.500","0","0","2","00:01:00.000","00:00:30.000","00:12:00.000","00:32:30.000","1","0","0","1","0","0","1"
"2025-09-22","2025-10-05","9817944","38-01 Vernon Boulevard","Martha's Pancake Bar","38-01 Vernon Blvd  ","Long Island City","NY","11101","2","0",,"0",,"0",,"43.97","0.00","0.00","0.00","43.97","1","0.500","1","0.500","0","0","2","00:08:00.000","00:01:30.000","00:18:30.000","00:39:00.000","1","0","1","0","0","0","1"
"2025-09-22","2025-10-05","7325384","Picante Taco- 411 S High St","Fire House Quesadillas","411 S High St  ","Baltimore","MD","21202","1","0",,"0",,"0",,"21.88","0.00","0.00","0.00","21.88","0",,"1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:25:00.000","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2117009",,"Kelly's Pancake Bar","25-02 Queens Plaza S ","NY","NY","11101","1","0",,"0",,"0",,"21.67","0.00","0.00","0.00","21.67","0",,"1","1.000","0","0","1","00:04:00.000","00:00:00.000","00:03:00.000","00:14:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10932264","E 125th St","Original Burger Bar","135 E 125th St  ","New York","NY","10035","1","0",,"0",,"0",,"23.07","0.00","0.00","0.00","23.07","1","1.000","0",,"0","0","1","00:14:00.000","00:14:00.000","00:05:00.000","00:58:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","3310345","E 8th St","Mama's Buffalo Wings","44 E 8th St  ","New York","NY","10003","1","0",,"0",,"0",,"12.78","0.00","0.00","0.00","12.78","1","1.000","1","1.000","0","0","1","00:06:00.000","00:00:00.000","00:05:00.000","00:16:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9798936","400 W Indian School Rd","Kung Fu Fried Rice","400 W Indian School Rd  ","Phoenix","AZ","85013","1","0",,"0",,"0",,"20.28","0.00","0.00","0.00","20.28","0",,"1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:13:00.000","00:41:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2896401",,"Glorious Panini Snob","1219 1st Ave  ","New York","NY","10065","1","0",,"0",,"0",,"15.58","0.00","0.00","0.00","15.58","1","1.000","1","1.000","0","0","1","00:05:00.000","00:01:00.000","00:11:00.000",,"1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","8566000",,"Livia's Mediterranean Table","277 Gold St  ","Brooklyn","NY","11201","1","0",,"0",,"0",,"16.09","0.00","0.00","0.00","16.09","1","1.000","1","1.000","0","0","1","00:16:00.000","00:11:00.000","00:14:00.000","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4831664","319 Rogers Ave","The Sandwich Vibe","319 Rogers Ave  ","Brooklyn","NY","11225","5","0",,"1","0.200","1","0.200","96.03","0.00","-24.95","-24.95","71.08","2","0.400","1","0.200","0","0","5","00:09:45.000","00:07:00.000","00:15:30.000","00:38:45.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2560441",,"Danny's Desserts","1147 West Chester Pike ","West Chester","PA","19382","5","1","0.200","0",,"0",,"119.31","-6.39","0.00","0.00","112.92","2","0.400","4","0.800","0","0","5","00:03:12.000","00:03:12.000","00:11:24.000","00:37:12.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","11791232","1st Ave","Fierce Chicken Sandwich","589 1st Ave  ","New York","NY","10016","1","0",,"0",,"0",,"53.45","0.00","0.00","0.00","53.45","1","1.000","1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:07:00.000","00:17:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3309662","W Peoria Ave #116","Nakamura Ramen House","8520 W Peoria Ave  ","Peoria","AZ","85345","10","0",,"0",,"0",,"217.50","0.00","0.00","0.00","217.50","6","0.600","9","0.900","0","0","10","00:01:57.000","00:00:15.000","00:24:48.000","00:44:36.000","2","1","1","0","0","0","1"
"2025-09-22","2025-10-05","9817904","1237 Fulton St","Belgian Waffle Bar","1237 Fulton St  ","Brooklyn","NY","11216","2","0",,"0",,"0",,"60.83","0.00","0.00","0.00","60.83","2","1.000","1","0.500","0","0","2","00:12:00.000","00:03:00.000","00:07:00.000","00:29:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2485324",,"Olivia's Breakfast Cafe","128 E 4th St ","New York","NY","10003","19","0",,"0",,"0",,"407.47","0.00","0.00","0.00","407.47","2","0.105","18","0.947","0","0","19","00:07:23.400","00:01:47.400","00:03:02.400","00:19:08.400","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9820960","370 Main St","FirstBite Breakfast Sandwiches","370 Main St  ","East Orange","NJ","07018","6","0",,"3","0.500","3","0.500","166.40","0.00","-83.19","-83.19","83.21","3","0.500","5","0.833","0","0","6","00:05:19.800","00:00:40.200","00:20:19.800","00:43:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","10929360","E 125th St","The Salad Prince","135 E 125th St  ","New York","NY","10035","1","0",,"0",,"0",,"15.39","0.00","0.00","0.00","15.39","1","1.000","1","1.000","0","0","1","00:07:00.000","00:07:00.000","00:16:00.000","00:42:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","11798104","E Windmill Ln","Luigi's Pasta Ristorante","415 E Windmill Ln  ","Las Vegas","NV","89123","3","0",,"0",,"0",,"108.94","0.00","0.00","0.00","108.94","3","1.000","3","1.000","0","0","3","00:02:15.000","00:02:00.000","00:15:45.000","00:41:45.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6898096","Billy Goat Coffee Cafe - 3690 North Mount Juliet Road","Martha's Breakfast Sandwiches","3690 N Mt Juliet Rd  ","Mt. Juliet","TN","37122","3","1","0.333","2","0.667","2","0.667","75.36","-7.78","-41.47","-41.47","26.11","1","0.333","3","1.000","0","0","3","00:10:00.000","00:10:00.000","00:15:00.000","02:29:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3309652","7th Ave","Panini's On Panini's","154 7th Ave  ","New York","NY","10011","1","0",,"0",,"0",,"16.98","0.00","0.00","0.00","16.98","0",,"0",,"0","0","1","00:01:00.000","00:00:00.000","00:02:00.000","00:11:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2668034",,"Ali's Halal Pizza","5155 3rd St  #1A","San Francisco","CA","94124","2","0",,"0",,"0",,"53.74","0.00","0.00","0.00","53.74","2","1.000","1","0.500","0","0","2","00:03:30.000","00:03:30.000","00:14:00.000","00:44:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10934864","W Main St","Home Skillet Biscuits","2401 W Main St  ","Norristown","PA","19403","1","0",,"0",,"0",,"21.68","0.00","0.00","0.00","21.68","1","1.000","1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:07:00.000","00:35:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4502336","11009 Burbank Blvd","Italian Pasta Joint","11009 Burbank Blvd  ","Los Angeles","CA","91601","1","0",,"0",,"0",,"27.99","0.00","0.00","0.00","27.99","1","1.000","0",,"0","0","1","00:08:00.000","00:04:00.000","00:13:00.000","00:37:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","6345464","The Slice Pizzeria - 7121 West US Highway 90","Roman's Pizza Oven","7121 W US Hwy 90  ","San Antonio","TX","78227","2","0",,"0",,"0",,"161.57","0.00","0.00","0.00","161.57","2","1.000","2","1.000","0","0","2","00:02:00.000","00:00:00.000","00:15:30.000","00:47:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2711540",,"NY Smoothie Joint (4th Ave)","59 4th Ave  ","New York","NY","10003","2","0",,"0",,"0",,"104.88","0.00","0.00","0.00","104.88","1","0.500","1","0.500","0","0","2","00:07:00.000","00:06:00.000","00:09:30.000","00:52:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310488","1st Avenue","Jewel's Breakfast Joint","937 1st Ave.  ","New York","NY","10022","9","1","0.111","0",,"0",,"181.27","-4.89","0.00","0.00","176.38","5","0.556","9","1.000","0","0","9","00:03:37.800","00:00:00.000","00:09:04.200","00:21:54.000","2","2","0","0","0","0","0"
"2025-09-22","2025-10-05","2795313",,"La Bella Italian Desserts","25-02 Queens Plaza S  ","Long Island City","NY","11101","5","0",,"0",,"0",,"87.96","0.00","0.00","0.00","87.96","2","0.400","2","0.400","0","0","5","00:03:30.000","00:00:00.000","00:06:15.000","00:19:37.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310191","Dallas St","Luigi's Pasta Ristorante","9083 Dallas St  ","La Mesa","CA","91942","6","0",,"0",,"0",,"224.81","0.00","0.00","0.00","224.81","4","0.667","4","0.667","0","0","6","00:11:06.000","00:06:30.000","00:14:42.000","00:41:48.000","1","0","1","0","0","0","0"
"2025-09-22","2025-10-05","3312896","Lexington Ave","Sip On Smoothie","1424 Lexington Ave  ","New York","NY","10128","2","0",,"0",,"0",,"54.62","0.00","0.00","0.00","54.62","1","0.500","2","1.000","0","0","2","00:05:00.000","00:00:00.000","00:11:00.000","00:23:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2489526",,"The Bagel Savage","1404 Madison Ave  ","New York","NY","10029","2","0",,"0",,"0",,"25.94","0.00","0.00","0.00","25.94","0",,"0",,"0","0","2","00:06:00.000","00:00:00.000","00:06:00.000","00:19:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10375504","Union","Fallon's Fried Chicken","327 Union St  ","Nashville","TN","37201","3","0",,"0",,"0",,"76.19","0.00","0.00","0.00","76.19","0",,"3","1.000","0","0","3","00:00:40.200","00:00:40.200","00:19:00.000","00:38:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10359464","1st Ave","The Pasta Brothers","589 1st Ave.  ","New York","NY","10016","3","0",,"0",,"0",,"159.92","0.00","0.00","0.00","159.92","1","0.333","2","0.667","0","0","3","00:01:30.000","00:00:30.000","00:10:00.000","00:26:15.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7751128","DC Taco & Wings - 1406 Florida Ave NW","Arturo's Burrito Bowls","1406 Florida Ave NW  ","Washington","DC","20009","1","0",,"1","1.000","1","1.000","44.37","0.00","-44.37","-44.37","0.00","1","1.000","1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2795348",,"The Minister Wraps ","228 George St  ","New Brunswick","NJ","08901","2","0",,"0",,"0",,"36.57","0.00","0.00","0.00","36.57","2","1.000","1","0.500","0","0","2","00:00:30.000","00:00:30.000","00:11:00.000","00:36:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4515648","1741 1st Avenue","Nomad's Bagels","1741 1st Ave.  ","New York","NY","10128","2","0",,"1","0.500","1","0.500","84.73","0.00","-31.05","-31.05","53.68","2","1.000","1","0.500","0","0","2","00:23:00.000","00:08:00.000","00:05:00.000","00:32:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3300571","Canal St #6019","Pressed On Panini's","83 Canal St  ","New York","NY","10002","1","0",,"0",,"0",,"19.08","0.00","0.00","0.00","19.08","0",,"1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:02:00.000","00:13:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9813416","1338 Polk St","Allan's Cheesesteaks","1338 Polk St  ","San Francisco","CA","94109","2","0",,"0",,"0",,"74.53","0.00","0.00","0.00","74.53","2","1.000","1","0.500","0","0","2","00:01:30.000","00:01:30.000","00:06:30.000","00:25:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2391353",,"Famous Gyro Bar","244 W 14th St ","New York","NY","10011","8","0",,"0",,"0",,"242.90","0.00","0.00","0.00","242.90","6","0.750","3","0.375","0","0","8","00:03:52.800","00:00:00.000","00:12:07.800","00:31:42.600","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3300675","Broadway","Grandpa's Omelette Crack","3360 Broadway  ","New York","NY","10031","1","1","1.000","0",,"0",,"17.47","-6.99","0.00","0.00","10.48","0",,"1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:13:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2794832",,"Two Hand Burger","25-02 Queens Plaza S  ","Long Island City","NY","11101","1","0",,"0",,"0",,"20.78","0.00","0.00","0.00","20.78","1","1.000","0",,"0","0","1","00:02:00.000","00:00:00.000","00:13:00.000","00:21:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","1968311",,"Penny's Pancakes","1237 Fulton Street  ","Brooklyn","NY","11216","6","1","0.167","0",,"0",,"113.54","-9.79","0.00","0.00","103.75","3","0.500","6","1.000","0","0","6","00:06:06.000","00:01:12.000","00:17:42.000","00:33:24.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9824224","1st","Stella's Slammin' Burgers","937 1st Ave.  ","New York","NY","10022","6","1","0.167","0",,"0",,"210.88","-21.67","0.00","0.00","189.21","6","1.000","2","0.333","0","0","6","00:04:45.000","00:01:30.000","00:09:30.000","00:25:37.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2795532",,"Shawarma Kabab House","3846 Mowry Ave  ","Fremont","CA","94538","1","0",,"0",,"0",,"19.17","0.00","0.00","0.00","19.17","1","1.000","1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:03:00.000","00:19:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10062176","Van Nuys Blvd","Perry's Pizza Parlour","9061 Van Nuys Blvd  ","Los Angeles","CA","91402","1","0",,"1","1.000","1","1.000","41.97","0.00","-41.97","-41.97","0.00","0",,"1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","1938953",,"Luigi's Pasta Ristorante","589 1st Avenue ","New York","NY","10016","1","0",,"0",,"0",,"22.98","0.00","0.00","0.00","22.98","0",,"1","1.000","0","0","1","00:02:00.000","00:02:00.000","00:05:00.000","00:17:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","5037608","1 Kedron Ave Unit 4","Jim's House of Hoagies","1 Kedron Ave  ","Morton","PA","19070","3","0",,"0",,"0",,"96.79","0.00","0.00","0.00","96.79","3","1.000","1","0.333","0","0","3","00:02:15.000","00:00:15.000","00:17:15.000","00:37:45.000","1","1","0","0","0","0","1"
"2025-09-22","2025-10-05","10078520","Polk St","Local Pizza Boy","1116 Polk St  ","San Francisco","CA","94109","1","0",,"0",,"0",,"51.78","0.00","0.00","0.00","51.78","1","1.000","1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:10:00.000","00:25:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2059807",,"Riya's Indian Restaurant","1249 Roosevelt Avenue  ","Carteret","NJ","07008","1","0",,"0",,"0",,"27.98","0.00","0.00","0.00","27.98","0",,"1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:11:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2727983",,"Philly Cheesesteak Artists","755 9th Ave  ","New York","NY","10019","2","0",,"0",,"0",,"49.26","0.00","0.00","0.00","49.26","1","0.500","2","1.000","0","0","2","00:01:00.000","00:01:00.000","00:02:00.000","00:15:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2886102",,"Bubble Tea Garden","501 Broadway  ","San Francisco","CA","94133","2","0",,"0",,"0",,"33.96","0.00","0.00","0.00","33.96","0",,"2","1.000","0","0","2","00:00:30.000","00:00:30.000","00:24:30.000","00:37:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6895688","Not Just Pizza - 2240 S 11th St","Heaven's Burgers","2240 S 11th St  ","Philadelphia","PA","19148","1","0",,"0",,"0",,"44.96","0.00","0.00","0.00","44.96","1","1.000","0",,"0","0","1","00:05:00.000","00:00:00.000","00:10:00.000","00:29:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310144","Lee Hwy","Martha's Breakfast Sandwiches","3907 Lee Hwy  ","Arlington","VA","22207","10","0",,"0",,"0",,"149.63","0.00","0.00","0.00","149.63","0",,"10","1.000","0","0","10","00:00:30.000","00:00:18.000","00:18:48.000","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9820968","370 Main St","Fry Bird Sandwiches","370 Main St  ","East Orange","NJ","07018","1","0",,"0",,"0",,"25.17","0.00","0.00","0.00","25.17","1","1.000","0",,"0","0","1","00:07:00.000","00:04:00.000","00:19:00.000","00:43:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3311248","N Broadway","American Hot Dog Bar","854 N Broadway  ","White Plains","NY","10603","1","0",,"0",,"0",,"30.46","0.00","0.00","0.00","30.46","0",,"0",,"0","0","1","00:00:00.000","00:00:00.000","00:20:00.000","00:36:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10559368","W 34th st","Fiona's Breakfast Burritos","433 W 34th St.  ","New York","NY","10001","3","0",,"0",,"0",,"46.15","0.00","0.00","0.00","46.15","2","0.667","2","0.667","0","0","3","00:01:40.200","00:00:00.000","00:04:40.200","00:15:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10932416","E 172nd St","The Montage Vegetarian","253 E 172nd St  ","The Bronx","NY","10457","4","0",,"0",,"0",,"60.09","0.00","0.00","0.00","60.09","1","0.250","1","0.250","0","0","4","00:02:15.000","00:02:00.000","00:19:00.000","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310218","E Bell Rd #132","The Chinese Joint","4015 E Bell Rd  ","Phoenix","AZ","85032","1","0",,"0",,"0",,"14.09","0.00","0.00","0.00","14.09","1","1.000","1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:02:00.000",,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10494968","George St","Erica's Shake Shack","228 George St  ","New Brunswick","NJ","08901","2","0",,"1","0.500","1","0.500","34.46","0.00","-16.18","-16.18","18.28","2","1.000","2","1.000","0","0","2","00:03:00.000","00:03:00.000","00:22:00.000","00:57:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2535778",,"The Pasta Story","1424 Lexington Ave ","New York","NY","10128","44","0",,"0",,"0",,"864.46","0.00","0.00","0.00","864.46","12","0.273","30","0.682","0","0","44","00:07:07.800","00:04:20.399","00:16:03.600","00:32:29.400","5","3","2","0","0","0","1"
"2025-09-22","2025-10-05","2730695",,"Charlie's Chicken Wings","1760 3rd Ave  ","New York","NY","10029","4","0",,"0",,"0",,"71.32","0.00","0.00","0.00","71.32","2","0.500","4","1.000","0","0","4","00:04:30.000","00:00:40.200","00:09:40.200","00:25:10.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3309771","Hillside Ave","Jr's Philly Cheesesteaks","164-01 Hillside Avenue  ","Jamaica","NY","11432","5","0",,"0",,"0",,"83.50","0.00","0.00","0.00","83.50","1","0.200","5","1.000","0","0","5","00:05:00.000","00:00:00.000","00:18:22.800","00:33:07.800","2","2","0","0","0","0","0"
"2025-09-22","2025-10-05","8565920",,"Amores Taqueria","382 8th Ave  ","New York","NY","10001","1","0",,"0",,"0",,"25.16","0.00","0.00","0.00","25.16","0",,"1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:08:00.000","00:20:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2786868",,"Ali's Gyro Lab","590 32nd St  ","Union City","NJ","07087","2","0",,"0",,"0",,"30.78","0.00","0.00","0.00","30.78","1","0.500","2","1.000","0","0","2","00:02:00.000","00:02:00.000","00:18:30.000","00:39:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3300844","N Citrus Ave","Day N Night Pancakes","900 N Citrus Ave  ","Covina","CA","91722","4","1","0.250","0",,"0",,"176.23","-9.79","0.00","0.00","166.44","2","0.500","2","0.500","0","0","4","00:03:30.000","00:00:15.000","00:15:15.000","00:33:45.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","6154984","723 8th St SE","Fiona's Breakfast Burritos","723 8th St SE  ","Washington","DC","20003","2","0",,"0",,"0",,"36.15","0.00","0.00","0.00","36.15","1","0.500","2","1.000","0","0","2","00:01:30.000","00:00:30.000","00:13:00.000","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6890744","Wholesome Farms Market - 1306 Atlantic Ave","The Sandwich Vibe","1306 Atlantic Ave  ","Brooklyn","NY","11216","11","1","0.091","0",,"0",,"231.78","-2.09","0.00","0.00","229.69","7","0.636","5","0.455","0","0","11","00:09:45.000","00:01:57.000","00:09:06.000","00:29:45.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9811888","Avenue A","Luke's Breakfast Wraps","93 Avenue A  ","New York","NY","10009","6","0",,"0",,"0",,"112.55","0.00","0.00","0.00","112.55","3","0.500","6","1.000","0","0","6","00:08:00.000","00:02:49.800","00:09:40.200","00:27:10.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7749192","Sicilian Pizza - 2614 Lebanon Pike","Green Leaf Salads","2614 Lebanon Pike  ","Nashville","TN","37214","4","1","0.250","0",,"0",,"81.11","-5.59","0.00","0.00","75.52","4","1.000","3","0.750","0","0","4","00:01:15.000","00:01:15.000","00:20:30.000","00:55:45.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310890","George St","Vegetarian Sandwiches Boss","228 George St  ","New Brunswick","NJ","08901","1","0",,"0",,"0",,"18.17","0.00","0.00","0.00","18.17","0",,"1","1.000","0","0","1","00:02:00.000","00:02:00.000","00:13:00.000","00:48:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9822568","57 sip ave","The Kabob Snob","57 Sip Ave  ","Jersey City","NJ","07306","1","0",,"0",,"0",,"15.08","0.00","0.00","0.00","15.08","0",,"1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:20:00.000","00:33:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3309272","Washington Blvd","Super Burrito Bar","109 Washington Blvd  ","Marina del Rey","CA","90292","1","0",,"0",,"0",,"17.19","0.00","0.00","0.00","17.19","0",,"0",,"0","0","1","00:21:00.000","00:11:00.000","00:03:00.000","00:34:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","5853472","Metropolitan Ave","The Vegan Snob","488 Metropolitan Ave  ","Brooklyn","NY","11211","8","0",,"0",,"0",,"260.80","0.00","0.00","0.00","260.80","4","0.500","3","0.375","0","0","8","00:03:19.800","00:00:55.200","00:14:00.000","00:35:04.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2930363",,"High Life Breakfast Sandwiches","1219 1st Ave  ","New York","NY","10065","1","0",,"0",,"0",,"21.66","0.00","0.00","0.00","21.66","1","1.000","1","1.000","0","0","1","00:05:00.000","00:00:00.000","00:03:00.000","00:19:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3312414","3rd St","Celebrity Vegan Burger","5155 3rd St  ","San Francisco","CA","94124","2","0",,"0",,"0",,"36.67","0.00","0.00","0.00","36.67","1","0.500","2","1.000","0","0","2","00:01:30.000","00:01:30.000","00:08:00.000","00:36:30.000","1","0","1","0","0","0","1"
