"payout_date","payout_type","store_name","street_address","grubhub_store_id","store_number","distribution_id","short_distribution_id","deposit_id","order_number","transaction_date","transaction_time_local","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_id"
"2025-10-03","Month End","The Chopped Salad","164-01 Hillside Avenue  ","3311297","Hillside Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICLolza-tBIvb6uekJFu2zg",,"AQAAAAAAMobBAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","495131215822739","2025-09-30","11:31:00 AM","Prepaid Order","Grubhub Delivery","non GH+","15.39","0.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.88","-2.31","-1.54","0.00","-0.69","0.00","0.00","-3.08","0.00","8.26","BwEAAAAAADKGwVc1EdCeCxHwkdFrl6WQE7I"
"2025-10-03","Month End","The Wings Express","1147 West Chester Pike ","2410420",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAQ15nQ-uNEPJWj0lZ07sdG",,"AQAAAAAAJMe0AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","741331105852552","2025-09-19","12:53:49 AM","Order Adjustment","Grubhub Delivery","GH+","-20.95","-0.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-21.91","0.00","0.00","0.00","0.00","0.96","0.00","5.00","0.00","-15.95","CQMAAAAAACTHtIXtEJCVABHwkJE13vehLU0AAAAC"
"2025-10-03","Month End","Nancy's Grilled Cheese","1760 3rd Ave  ","2741308",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBvuNPxcUtJMbZMhXjkIodo",,"AQAAAAAAKdQ8AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","024031158452699","2025-09-24","03:25:00 AM","Prepaid Order","Grubhub Delivery","non GH+","14.68","1.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.98","-2.20","-1.47","0.00","-0.79","0.00","0.00","0.00","0.00","11.52","BwEAAAAAACnUPMfS_gCZEhHwvgEb0HwdsC8"
"2025-10-03","Month End","Charlie's Chicken Wings","1760 3rd Ave  ","2730695",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC8krmvc9lDebvuiX9VwFKL",,"AQAAAAAAKarHAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","176231217656839","2025-09-29","10:15:00 PM","Prepaid Order","Grubhub Delivery","GH+","9.79","0.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.66","-1.47","-0.98","0.00","-0.63","0.00","0.00","0.00","0.00","7.58","BwEAAAAAACmqx-1cBfCdnhHwhfF_xG3HX5U"
"2025-09-26","ACH","The Dessert Shack","83 Canal St  ","3325802","Canal St","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBmf2VB6L1DEIW5o04Q450q","2509262404Q450q","AQAAAAAAMr9qAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","795831078497476","2025-09-16","04:33:00 PM","Prepaid Order","Grubhub Delivery","non GH+","15.58","1.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.70","-2.34","-1.56","0.00","-0.72","0.00","0.00","-3.00","0.00","9.08","BwEAAAAAADK_arfN1lCTNxHwllFzvuX2j5w"
"2025-09-26","ACH","Sin City Burger Spot","34-02 30th St  ","3300958","30th St","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYID4qlgeBepCuadP-kbbQpSi","25092624kbbQpSi","AQAAAAAAMl5eAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","908131127368361","2025-09-21","03:01:00 AM","Prepaid Order","Grubhub Delivery","GH+","21.37","0.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.10","-3.21","-2.14","0.00","-0.88","0.00","0.00","-3.00","0.00","12.87","BwEAAAAAADJeXjA7B6CWtBHwh6Gfd9GC254"
"2025-09-26","ACH","Luigi's Pasta Ristorante","9083 Dallas St  ","3310191","Dallas St","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBnDPL0YHBN9o6AJifpmwMi","25092624ifpmwMi","AQAAAAAAMoJvAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","555831095126003","2025-09-17","07:27:00 PM","Prepaid Order","Grubhub Delivery","GH+","26.97","1.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","28.84","-4.05","-2.70","0.00","-1.03","0.00","0.00","-5.00","0.00","16.06","BwEAAAAAADKCb_huk3CUMRHwk3F3MZq-IcA"
"2025-09-26","ACH","Sin City Burger Spot","34-02 30th St  ","3300958","30th St","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYID4qlgeBepCuadP-kbbQpSi","25092624kbbQpSi","AQAAAAAAMl5eAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","110831115897888","2025-09-20","03:02:00 PM","Prepaid Order","Grubhub Delivery","GH+","43.76","1.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","45.39","-6.56","-4.38","0.00","-1.59","0.00","0.00","-3.00","0.00","29.86","BwEAAAAAADJeXiCG8XCWUBHwsXErU8xzSJ4"
"2025-09-26","ACH","Hyde's Grilled Cheese","28501 Hoover Rd  ","11003696","Hoover Rd","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBzot3t50tMP76rHCthQ4zM","25092624CthQ4zM","AQAAAAAAp-cwAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","674631072774918","2025-09-16","07:41:00 PM","Prepaid Order","Grubhub Delivery","GH+","22.08","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23.10","-3.31","-2.21","0.00","-0.85","-1.02","0.00","-5.00","0.00","10.71","BwEAAAAAAKfnMAHukzCTThHwkzFlwHRG388"
"2025-10-03","Month End","Devil's Hot Wings","7955 E Frontage Rd  ","6346784","Roni's Pub - 7955 E Frontage Road","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIALTXPTh4tO1IPVNZCVcloq",,"AQAAAAAAYNggAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","059731196761374","2025-09-28","05:26:00 PM","Prepaid Order","Grubhub Delivery","GH+","19.17","1.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.64","-2.88","-1.92","0.00","-0.78","-1.47","0.00","-5.00","0.00","8.59","BwEAAAAAAGDYIOMmTbCctBHwjbFXxkwEwW0"
"2025-10-03","Month End","Nancy's Grilled Cheese","1760 3rd Ave  ","2741308",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBvuNPxcUtJMbZMhXjkIodo",,"AQAAAAAAKdQ8AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","942131172925387","2025-09-25","11:57:00 PM","Prepaid Order","Grubhub Delivery","GH+","20.97","1.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.39","-3.15","-2.10","0.00","-0.83","0.00","0.00","-5.00","0.00","11.31","BwEAAAAAACnUPLUef7KaiBHwv7MBZxgMggc"
"2025-10-03","Month End","The Ice Cream Lab (1st Avenue)","937 1st Avenue  ","2776710",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBSFHG_T91ONZY4ZF_X6JFu",,"AQAAAAAAKl6GAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","720131164354042","2025-09-25","01:25:00 AM","Prepaid Order","Grubhub Delivery","GH+","19.78","1.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.09","-2.97","-1.98","0.00","-0.79","0.00","0.00","-5.00","0.00","10.35","BwEAAAAAACpeht5ldUCZyhHwtUGRlrkZs3k"
"2025-10-03","Month End","Fry Bird Sandwiches","1357 Washington Ave  ","11061072","Washington Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICl9vwwmihMmZYXsJ3XRUku",,"AQAAAAAAqMdQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","991830746400926","2025-08-14","12:16:00 PM","Prepaid Order","Grubhub Delivery","GH+","16.79","1.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18.30","-2.52","-1.68","0.00","-0.86","0.00","0.00","0.00","0.00","13.24","BwEAAAAAAKjHUBg3ZgR5JRHwpgUJJpY6TRU"
"2025-10-03","Month End","Addictive Burger Bar","370 Main St  ","9824080","370 Main St","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAve4MhcDtO4JT7FOO524Nl",,"AQAAAAAAledQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","957331183628771","2025-09-26","09:50:00 PM","Prepaid Order","Grubhub Delivery","GH+","15.38","0.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.20","-2.31","-1.54","0.00","-0.70","0.00","0.00","-3.00","0.00","8.65","BwEAAAAAAJXnUO275fCbPRHwpfHz5fqG3_w"
"2025-10-03","Month End","Planet Earth Salad","28501 Hoover Rd  ","2964271",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIA_v--zHRRFp6oajBRdhNmW",,"AQAAAAAALTsvAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","748531186982251","2025-09-27","08:10:00 PM","Prepaid Order","Grubhub Delivery","GH+","19.05","0.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.01","-2.86","-1.91","0.00","-0.82","-0.96","0.00","-3.00","0.00","10.46","BwEAAAAAAC07L8QuIDCb9xHwoDGRnGPLbtE"
"2025-10-03","Month End","The Smoothie Squeeze","3360 Broadway  ","3310157","Broadway","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBkhoN2sBRPbLqkBwL7f3-c",,"AQAAAAAAMoJNAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","929431171620170","2025-09-26","10:56:00 AM","Prepaid Order","Grubhub Delivery","GH+","19.87","1.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.19","-2.98","-1.99","0.00","-0.79","0.00","0.00","-5.00","0.00","10.43","BwEAAAAAADKCTfHwqOCa4xHwqOFV99dd3cI"
"2025-10-03","Month End","Charlie's Chicken Wings","1760 3rd Ave  ","2730695",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC8krmvc9lDebvuiX9VwFKL",,"AQAAAAAAKarHAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","989631197494890","2025-09-28","07:31:00 PM","Prepaid Order","Grubhub Delivery","GH+","19.58","1.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.05","-2.94","-1.96","0.00","-0.85","0.00","0.00","-3.00","0.00","12.30","BwEAAAAAACmqx4nlBqCcvxHwhqFZI-NJwZk"
"2025-09-26","ACH","Sung's Korean Kitchen","2521 Durant Ave  ","6893968","Bears Ramen House - 2521 Durant Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBbfZpRqWBOVKYlc6PaO1-T","250926246PaO1-T","AQAAAAAAaTGQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","633931097045435","2025-09-17","09:56:00 PM","Prepaid Order","Grubhub Delivery","GH+","18.19","1.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.54","-2.73","-1.82","0.00","-0.74","0.00","0.00","-5.00","0.00","9.25","BwEAAAAAAGkxkNy_Z6CUPhHwp6FxqjLw5Ok"
"2025-09-26","ACH","Charlie's Chicken Wings","1760 3rd Ave  ","2730695",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIC8krmvc9lDebvuiX9VwFKL","25092624X9VwFKL","AQAAAAAAKarHAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","534831108399852","2025-09-19","12:56:00 PM","Prepaid Order","Grubhub Delivery","GH+","23.77","1.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.61","-3.57","-2.38","0.00","-0.99","0.00","0.00","-3.00","0.00","15.67","BwEAAAAAACmqx9OC4ECVdBHwoEGj6_MLgnc"
"2025-09-26","ACH","Top Panini Shop (Lexington Ave)","1101 Lexington Ave  ","2786543",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBnzbjI52RCn7Vqt-DTOQ_A","25092624-DTOQ_A","AQAAAAAAKoTvAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","997331132659426","2025-09-22","11:30:00 AM","Cancellation","Grubhub Delivery","GH+","-24.07","-1.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-25.76","3.61","2.41","0.00","0.93","0.00","0.00","5.00","0.00","-13.81","CQMAAAAAACqE7wt89fCXvBHwtfEz0NF5zY8AAAAB"
"2025-09-26","ACH","Bosscat Cheesesteaks (1st Ave)","1741 1st Ave  ","2772855",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDY8ToopdxM3ax9Wl0mcll8","25092624l0mcll8","AQAAAAAAKk93AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","670331078369168","2025-09-16","07:21:00 PM","Prepaid Order","Grubhub Delivery","GH+","26.96","1.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","28.91","-4.04","-2.70","0.00","-1.03","0.00","0.00","-5.00","0.00","16.14","BwEAAAAAACpPd7N95bCTThHwpbGLI_ulC_4"
"2025-09-26","ACH","The Burrito Co","4352 E Speedway Blvd  ","8568872",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBXV4vlLepC27PiE7S8KSwa","250926247S8KSwa","AQAAAAAAgsAoAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","006731113452684","2025-09-20","12:31:00 AM","Prepaid Order","Grubhub Delivery","GH+","19.99","1.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.29","-3.00","-2.00","0.00","-0.80","0.00","0.00","-5.00","0.00","10.49","BwEAAAAAAILAKNg_aGCV7BHwqGHT-i5aNWU"
"2025-09-26","ACH","The Village Breakfast","154 7th Ave  ","10373776","7th Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAafeSqgXhKNIbsKQxIovSm","25092624QxIovSm","AQAAAAAAnkqQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","567031119677637","2025-09-20","10:47:00 AM","Prepaid Order","Grubhub Delivery","non GH+","25.56","2.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.56","-3.83","-2.56","0.00","-1.05","0.00","0.00","-3.00","0.00","17.12","BwEAAAAAAJ5KkKiJtZCWLBHwtZHpMB4xyQc"
"2025-09-26","ACH","The Pancake Snob","217 1st Avenue  ","2344366",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBm9SR-M45Kr5e6ivFQ-svQ","25092624vFQ-svQ","AQAAAAAAI8WuAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","875031055021318","2025-09-14","01:04:43 AM","Order Adjustment","Grubhub Delivery","GH+","-12.69","-1.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-13.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-13.82","CQMAAAAAACPFrn82xxCRIRHwhxEPWkiOY0EAAAAB"
"2025-10-03","Month End","Bill's Sandwich Shack","596 3rd Ave  ","6891040","Caffe Venice - 596 3rd Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBqPuUd0iVD25SvLqa-aeDm",,"AQAAAAAAaSYgAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","223231178766519","2025-09-26","12:11:00 PM","Prepaid Order","Grubhub Delivery","GH+","15.88","0.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.85","-2.38","-1.59","0.00","-0.66","0.00","0.00","-5.00","0.00","7.22","BwEAAAAAAGkmIAvtclCa7hHwslHz5fqG3_w"
"2025-10-03","Month End","Mohamed's Pizza Flip","1849 N Scottsdale Rd  ","5314864","Golden Restaurant and Bakery-1849 N Scottsdale Rd","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICiJyk3G9pOMpiePo8r_dix",,"AQAAAAAAURkwAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","331331182757804","2025-09-27","05:27:00 PM","Prepaid Order","Grubhub Delivery","GH+","15.08","0.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.00","-2.26","-1.51","0.00","-0.64","0.00","0.00","-5.00","0.00","6.59","BwEAAAAAAFEZMJoK5WCb-hHwpWFxoTLXyP4"
"2025-10-03","Month End","Red Wagon Diner","122 E 57th St ","2134100",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAGFkoyFodAFZptFr3LdiDY",,"AQAAAAAAIJBUAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","324731183916403","2025-09-27","07:43:00 PM","Prepaid Order","Grubhub Delivery","non GH+","18.49","1.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.13","-2.77","-1.85","0.00","-0.91","0.00","0.00","0.00","0.00","14.60","BwEAAAAAACCQVP1lTSCb9hHwjSHBNFG6tfw"
"2025-10-03","Month End","Little Italy's Calzones","12121 W Linebaugh Ave  ","7325448","Marina’s Pizza & Pasta - 12121 W Linebaugh Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDIgh04VqxBOblcGWEPjWPa",,"AQAAAAAAb8cIAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","310231166004397","2025-09-25","06:49:00 PM","Prepaid Order","Grubhub Delivery","non GH+","25.18","1.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.49","-3.78","-2.52","0.00","-0.96","0.00","0.00","-5.00","0.00","14.23","BwEAAAAAAG_HCMkob9CaWhHwr9FJUJuyxRk"
"2025-10-03","Month End","Bill's Sandwich Shack","596 3rd Ave  ","6891040","Caffe Venice - 596 3rd Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBqPuUd0iVD25SvLqa-aeDm",,"AQAAAAAAaSYgAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","302931214432782","2025-09-30","11:58:00 AM","Prepaid Order","Grubhub Delivery","GH+","15.88","0.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.85","-2.38","-1.59","0.00","-0.66","0.00","0.00","-5.00","0.00","7.22","BwEAAAAAAGkmIMieEASeERHwkAWROf-uHsw"
"2025-10-03","Month End","The Burrito Co","4352 E Speedway Blvd  ","8568872",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBXV4vlLepC27PiE7S8KSwa",,"AQAAAAAAgsAoAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","456231153587660","2025-09-24","10:20:00 AM","Prepaid Order","Grubhub Delivery","GH+","19.99","1.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.29","-3.00","-2.00","0.00","-0.80","0.00","0.00","-5.00","0.00","10.49","BwEAAAAAAILAKHtWe5CZZBHwu5Gd__Xf3-w"
"2025-10-03","Month End","Fry Bird Sandwiches","1357 Washington Ave  ","11061072","Washington Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICl9vwwmihMmZYXsJ3XRUku",,"AQAAAAAAqMdQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","604430928278545","2025-08-31","10:23:00 PM","Prepaid Order","Grubhub Delivery","GH+","19.58","1.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.34","-2.94","-1.96","0.00","-0.95","0.00","0.00","0.00","0.00","15.49","BwEAAAAAAKjHUB2-CCCG0xHwiCFxFQDlXys"
"2025-10-03","Month End","Planet Earth Salad","28501 Hoover Rd  ","2964271",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIA_v--zHRRFp6oajBRdhNmW",,"AQAAAAAALTsvAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","396231151308188","2025-09-24","04:35:00 PM","Prepaid Order","Grubhub Delivery","GH+","19.07","0.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.03","-2.86","-1.91","0.00","-0.82","-0.96","0.00","-3.00","0.00","10.48","BwEAAAAAAC07L7StLbCZfxHwrbFtew6H-1M"
"2025-09-26","ACH","Japanese Teriyaki House","33757 Woodward Ave  ","5024816","33757 Woodward Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBOfedqAEVHX5hXq-0AkuZm","25092624-0AkuZm","AQAAAAAATKwwAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","350131125941777","2025-09-21","12:48:00 PM","Prepaid Order","Grubhub Delivery","GH+","37.98","1.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","39.96","-5.70","-3.80","0.00","-1.37","-1.98","0.00","-5.00","0.00","22.11","BwEAAAAAAEysMEpFH0CXBRHwn0E1Vufw6tE"
"2025-09-26","ACH","Charlie's Calzone Co","1929 Chestnut St  ","10929056","Chestnut St","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDC1lBo_CFE_75QZhvcbmzg","25092624hvcbmzg","AQAAAAAApsOgAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","259031083274298","2025-09-17","07:26:00 PM","Prepaid Order","Grubhub Delivery","GH+","15.39","0.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.22","-2.31","-1.54","0.00","-0.64","-0.83","0.00","-5.00","0.00","5.90","BwEAAAAAAKbDoLXyHSCUFhHwnSG5_mJb5Uk"
"2025-09-26","ACH","Planet Earth Salad","28501 Hoover Rd  ","2964271",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIA_v--zHRRFp6oajBRdhNmW","25092624BRdhNmW","AQAAAAAALTsvAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","773831137545471","2025-09-22","08:20:00 PM","Prepaid Order","Grubhub Delivery","GH+","17.97","0.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18.87","-2.70","-1.80","0.00","-0.78","-0.90","0.00","-3.00","0.00","9.69","BwEAAAAAAC07Lxl80aCYDhHwkaFvtYid2nI"
"2025-10-03","Month End","Addictive Fried Chicken","5155 3rd St  ","3309831","3rd St","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBefkVHwgdFx6Yxxc_Oa7bx",,"AQAAAAAAMoEHAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","358631160948167","2025-09-25","10:55:00 AM","Prepaid Order","Grubhub Delivery","GH+","10.44","0.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.34","-1.57","-1.04","0.00","-0.65","0.00","0.00","0.00","0.00","8.08","BwEAAAAAADKBBzzW0lCaLhHwklEFoSySHyY"
"2025-10-03","Month End","High Life Breakfast Sandwiches","6732 Crenshaw Blvd  ","3311036","Crenshaw Blvd","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC2wV82dVZAbqXueChBbXig",,"AQAAAAAAMoW8AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","783731211963683","2025-09-30","10:59:00 AM","Prepaid Order","Grubhub Delivery","non GH+","19.78","1.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.76","-2.97","-1.98","0.00","-0.96","0.00","0.00","0.00","0.00","15.85","BwEAAAAAADKFvPFLDnCeIhHwjnFtVscQxjc"
"2025-10-03","Month End","Nancy's Grilled Cheese","1760 3rd Ave  ","2741308",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBvuNPxcUtJMbZMhXjkIodo",,"AQAAAAAAKdQ8AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","378831194220421","2025-09-28","01:25:00 PM","Prepaid Order","Grubhub Delivery","non GH+","9.78","0.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.65","-1.47","-0.98","0.00","-0.62","0.00","0.00","0.00","0.00","7.58","BwEAAAAAACnUPAkzdcCcixHwtcFnyOik_6g"
"2025-10-03","Month End","Luigi's Pasta Ristorante","9083 Dallas St  ","3310191","Dallas St","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBnDPL0YHBN9o6AJifpmwMi",,"AQAAAAAAMoJvAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","322331179941520","2025-09-25","06:30:00 PM","Prepaid Order","Grubhub Delivery","non GH+","18.19","1.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.31","-2.73","-1.82","0.00","-0.74","0.00","0.00","-5.00","0.00","9.02","BwEAAAAAADKCb2k96mCachHwqmFVCpmJG8k"
"2025-10-03","Month End","Red Wagon Diner","122 E 57th St ","2134100",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAGFkoyFodAFZptFr3LdiDY",,"AQAAAAAAIJBUAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","455431191520360","2025-09-28","05:28:00 PM","Prepaid Order","Grubhub Delivery","GH+","11.49","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12.51","-1.72","-1.15","0.00","-0.68","0.00","0.00","0.00","0.00","8.96","BwEAAAAAACCQVKYGKvScrhHwqvVppY-EhZ8"
