"order_channel","order_number","order_date","order_time_local","day_of_week","hour_of_day","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","store_type","order_type","scheduled_or_asap_order","fulfillment_type","cash_order","customer_type","gh_plus_customer","order_subtotal_before_adjustments","order_subtotal_adjustments","order_subtotal","order_self_delivery_charge","order_merchant_fees","order_sales_tax","order_tip","order_total","order_commission","order_delivery_commission","order_gh_plus_commission","order_processing_fee","order_withheld_sales_tax","order_merchant_funded_promotion_and_loyalty","order_merchant_total","order_time_to_expected_ready_time_minutes","order_time_to_actually_ready_time_minutes","order_time_to_driver_arrived_time_minutes","order_time_to_driver_departed_time_minutes","order_time_to_dropoff_start_time_minutes","ghd_driver_wait_time","order_on_time","overall_rating_value","review_text"
"Marketplace","683731152665243","2025-09-24","02:20:02 PM","Wednesday","2 PM","America/New_York","3312267","Lexington Ave","Casa De Quesadilla","1424 Lexington Ave  ","New York","NY","10128","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","31.16","0.00","31.16","0.00","0.00","2.50","0.00","33.66","-4.67","-3.12","0.00","-1.24","0.00","-3.00","21.63","20","70","19","22","36","2","On-time",,
"Marketplace","911831262444754","2025-10-05","10:36:28 AM","Sunday","10 AM","America/New_York","3310025","10th Ave","Indian Biryani Snob","716 10th Ave ","New York","NY","10019","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","19.98","0.00","19.98","0.00","0.00","1.33","0.00","21.31","-3.00","-2.00","0.00","-0.80","0.00","-5.00","10.51","20","28","6","16","24","0","On-time",,
"Marketplace","150531268266516","2025-10-05","11:06:59 AM","Sunday","11 AM","America/New_York","5853472","Metropolitan Ave","The Vegan Snob","488 Metropolitan Ave  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","non GH+","22.58","0.00","22.58","0.00","0.00","2.01","0.00","24.59","-3.39","-2.26","0.00","-1.05","0.00","0.00","17.89","20","13","12","13","25","0","On-time",,
"Marketplace","490331249061740","2025-10-02","08:15:21 PM","Thursday","8 PM","America/New_York","3300581","Broadway","Twin Peaks Burger","3360 Broadway  ","New York","NY","10031","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","15.36","0.00","15.36","0.00","0.00","1.02","0.00","16.38","-2.30","-1.54","0.00","-0.68","0.00","-3.84","8.02","20","9","11","13","19","0","Early","3",
"Marketplace","878031229862755","2025-10-01","10:03:20 AM","Wednesday","10 AM","America/New_York","7747984","382 Farmer Deli & Juice - 382 8th Ave","The Village Smoothie Spot","382 8th Ave  ","New York","NY","10001","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","18.47","0.00","18.47","0.00","0.00","1.64","0.00","20.11","-2.77","-1.85","0.00","-0.91","0.00","0.00","14.58","15","14","20","21","26","1","On-time",,
"Marketplace","911831262400414","2025-10-05","09:09:12 AM","Sunday","9 AM","America/New_York","2485324",,"Olivia's Breakfast Cafe","128 E 4th St ","New York","NY","10003","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","18.28","0.00","18.28","0.00","0.00","1.18","0.00","19.46","-2.74","-1.83","0.00","-0.74","0.00","-5.00","9.15","20","4","14","16","18","0","Early",,
"Marketplace","144531260650092","2025-10-05","11:41:00 AM","Sunday","11 AM","America/New_York","8570120",,"Manchester Pancake Co.","128 E 4th St  ","New York","NY","10003","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","16.48","0.00","16.48","0.00","0.00","1.10","0.00","17.58","-2.47","-1.65","0.00","-0.71","0.00","-4.12","8.63","15","15","10","15","19","0","On-time",,
"Marketplace","988331246286781","2025-10-03","12:48:46 AM","Friday","12 AM","America/Chicago","6894736","Medina Halal Gril - 114 East Main Street","Ali's Mediterranean Sandwiches","114 E Main St  ","Richardson","TX","75081","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","16.28","0.00","16.28","0.00","0.00","0.93","0.00","17.21","-2.44","-1.63","0.00","-0.67","0.00","-5.00","7.47","20","1283","29","29","44","0","On-time",,
"Marketplace","505531238027567","2025-10-01","08:46:40 PM","Wednesday","8 PM","America/New_York","2789205",,"Charlie's Calzone Co (Bergen Turnpike)","4410 Bergen Turnpike  ","North Bergen","NJ","07047","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","15.58","0.00","15.58","0.00","0.00","0.70","0.00","16.28","-2.34","-1.56","0.00","-0.64","0.00","-5.00","6.74","14","100","17","17","61","1","On-time",,
"Marketplace","324731183992070","2025-09-27","11:06:16 AM","Saturday","11 AM","America/New_York","866300",,"Mary's Pancake House","122 E 57th St Ste A  ","New York","NY","10022","Corporate","Standard Order","ASAP","Self Delivery","No","Returning","non GH+","32.98","0.00","32.98","1.99","0.00","3.11","6.25","44.33","-6.99","0.00","0.00","-1.65","0.00","0.00","35.69","15",,,,,,"Unable to Determine",,
"Marketplace","833531138653440","2025-09-22","04:06:49 AM","Monday","4 AM","America/New_York","3310345","E 8th St","Mama's Buffalo Wings","44 E 8th St  ","New York","NY","10003","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","12.78","0.00","12.78","0.00","0.00","1.13","0.00","13.91","-1.92","-1.28","0.00","-0.72","0.00","0.00","9.99","11",,"5","11","16","0","On-time",,
"Marketplace","688931193624786","2025-09-28","01:25:47 PM","Sunday","1 PM","America/New_York","8570120",,"Manchester Pancake Co.","128 E 4th St  ","New York","NY","10003","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","30.97","0.00","30.97","0.00","0.00","2.31","0.00","33.28","-4.65","-3.10","0.00","-1.16","0.00","-5.00","19.37","15","12","9","13","15","0","On-time",,
"Marketplace","549431189076544","2025-09-27","05:20:57 PM","Saturday","5 PM","America/New_York","3310146","3rd Ave","Fried Munchies Shack","1760 3rd Ave  ","New York","NY","10029","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","18.85","0.00","18.85","0.00","0.00","1.23","0.00","20.08","-2.83","-1.89","0.00","-0.76","0.00","-5.00","9.60","20","46","4","5","28","0","On-time",,
"Marketplace","967031192168540","2025-09-28","06:49:48 AM","Sunday","6 AM","America/New_York","8570120",,"Manchester Pancake Co.","128 E 4th St  ","New York","NY","10003","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","41.26","0.00","41.26","0.00","0.00","3.22","0.00","44.48","-6.19","-4.13","0.00","-1.50","0.00","-5.00","27.66","15","16","9","16","18","0","On-time",,
"Marketplace","959031195862245","2025-09-28","07:49:36 AM","Sunday","7 AM","America/New_York","2485324",,"Olivia's Breakfast Cafe","128 E 4th St ","New York","NY","10003","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","26.86","0.00","26.86","0.00","0.00","2.39","0.00","29.25","-4.03","-2.69","0.00","-1.19","0.00","0.00","21.34","20","11","6","11","13","0","Early",,
"Marketplace","085131169803038","2025-09-25","07:09:01 PM","Thursday","7 PM","America/New_York","2040775",,"Ava's Fried Chicken","820 Pennsylvania Ave ","Pittsburgh","PA","15233","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","42.92","-12.97","29.95","0.00","0.00","1.89","0.00","31.84","-6.44","-4.29","0.00","-1.60","-1.89","-3.00","14.62","18",,"17","19","31","1","On-time",,
"Marketplace","967031192143031","2025-09-28","10:23:32 AM","Sunday","10 AM","America/New_York","4510336","937 1st Avenue","Jay's Breakfast Bar","937 1st Ave.  ","New York","NY","10022","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","12.08","0.00","12.08","0.00","0.00","1.07","0.00","13.15","-1.81","-1.21","0.00","-0.70","0.00","0.00","9.43","20","20","7","13","17","0","On-time",,
"Marketplace","268831203928310","2025-09-29","07:33:16 PM","Monday","7 PM","America/New_York","2391353",,"Famous Gyro Bar","244 W 14th St ","New York","NY","10011","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","16.08","0.00","16.08","0.00","0.00","0.98","0.00","17.06","-2.41","-1.61","0.00","-0.67","0.00","-5.00","7.37","35","17","21","22","25","0","Early",,
"Marketplace","584631166765031","2025-09-25","12:38:54 AM","Thursday","12 AM","America/New_York","3309881","Sullivan St","The Village Smoothie Spot","240 Sullivan St  ","New York","NY","10012","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","27.98","0.00","27.98","0.00","0.00","2.22","0.00","30.20","-4.20","-2.80","0.00","-1.13","0.00","-3.00","19.07","20","22","13","22","38","2","On-time",,
"Marketplace","156031217108660","2025-09-30","06:46:48 PM","Tuesday","6 PM","America/New_York","6891048","Caffe Venice - 596 3rd Ave","Smokin' Burger Grille","596 3rd Ave  ","New York","NY","10016","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","15.58","0.00","15.58","0.00","0.00","1.12","0.00","16.70","-2.34","-1.56","0.00","-0.72","0.00","-3.00","9.08","20","16","6","13","23","0","On-time",,
"Marketplace","416931161977346","2025-09-25","12:28:35 AM","Thursday","12 AM","America/New_York","7324032","Noon Mediterranean - 65 Bath St","The Mac and Cheese Co","65 Bath St  ","Providence","RI","02908","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","33.78","0.00","33.78","0.00","0.00","2.15","0.00","35.93","-5.07","-3.38","0.00","-1.30","-2.15","-3.00","21.03",,,,,,,"Unable to Determine",,
"Marketplace","348431133526813","2025-09-22","10:42:34 AM","Monday","10 AM","America/New_York","2534310",,"Chicken Tenders Bar","122 E 57th St ","New York","NY","10022","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","17.99","0.00","17.99","0.00","0.00","1.33","0.00","19.32","-2.70","-1.80","0.00","-0.80","0.00","-3.00","11.02","15",,"11","14","32","0","On-time",,
"Marketplace","660831255169964","2025-10-03","06:19:38 PM","Friday","6 PM","America/Los_Angeles","9813416","1338 Polk St","Allan's Cheesesteaks","1338 Polk St  ","San Francisco","CA","94109","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","40.57","0.00","40.57","0.00","0.00","3.07","0.00","43.64","-6.09","-4.06","0.00","-1.48","0.00","-5.00","27.01","15","14","19","20","26","1","On-time",,
"Marketplace","963231236818501","2025-10-02","11:36:19 AM","Thursday","11 AM","America/New_York","3310025","10th Ave","Indian Biryani Snob","716 10th Ave ","New York","NY","10019","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","28.97","0.00","28.97","0.00","0.00","2.13","0.00","31.10","-4.35","-2.90","0.00","-1.10","0.00","-5.00","17.75",,,,,,,"Unable to Determine",,
"Marketplace","317531192394651","2025-09-28","12:56:16 PM","Sunday","12 PM","America/New_York","4510336","937 1st Avenue","Jay's Breakfast Bar","937 1st Ave.  ","New York","NY","10022","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","21.97","0.00","21.97","0.00","0.00","1.68","0.00","23.65","-3.30","-2.20","0.00","-0.93","0.00","-3.00","14.22","20","30","2","18","20","0","On-time",,
"Marketplace","921531206794051","2025-09-28","10:34:27 PM","Sunday","10 PM","America/New_York","9819560","245 E Houston St","The Dessert Dream","245 E Houston St  ","New York","NY","10002","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","16.78","0.00","16.78","0.00","0.00","1.05","0.00","17.83","-2.52","-1.68","0.00","-0.69","0.00","-5.00","7.94","15","39","12","13","22","0","On-time","5",
"Marketplace","026331202799331","2025-09-29","01:30:00 PM","Monday","1 PM","America/New_York","2896401",,"Glorious Panini Snob","1219 1st Ave  ","New York","NY","10065","Corporate","Standard Order","Scheduled","Grubhub Delivery","No","New","GH+","15.58","0.00","15.58","0.00","0.00","0.00","0.00","15.58","-2.34","-1.56","0.00","-0.62","0.00","-5.00","6.06",,,,,,"1","On-time","5",
"Marketplace","382031191198502","2025-09-28","05:22:04 PM","Sunday","5 PM","America/New_York","5037608","1 Kedron Ave Unit 4","Jim's House of Hoagies","1 Kedron Ave  ","Morton","PA","19070","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","46.14","0.00","46.14","0.00","0.00","2.47","0.00","48.61","-6.92","-4.61","0.00","-1.63","-2.47","-5.00","27.98","20","235","16","20","37","0","On-time",,
"Marketplace","645031177552719","2025-09-26","07:00:13 AM","Friday","7 AM","America/New_York","8570120",,"Manchester Pancake Co.","128 E 4th St  ","New York","NY","10003","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","32.35","0.00","32.35","0.00","0.00","2.43","0.00","34.78","-4.85","-3.24","0.00","-1.21","0.00","-5.00","20.48","15","34","13","28","31","13","Late",,
"Marketplace","387231201536167","2025-09-29","11:38:55 AM","Monday","11 AM","America/New_York","1938271",,"Maria's Italian Meatballs","937 1st Avenue ","New York","NY","10022","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","17.48","0.00","17.48","0.00","0.00","1.11","0.00","18.59","-2.62","-1.75","0.00","-0.71","0.00","-5.00","8.51","5","3","7","14","20","7","On-time",,
"Marketplace","032431205686071","2025-09-29","01:27:35 PM","Monday","1 PM","America/New_York","2727983",,"Philly Cheesesteak Artists","755 9th Ave  ","New York","NY","10019","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","21.78","0.00","21.78","0.00","0.00","1.93","0.00","23.71","-3.27","-2.18","0.00","-1.02","0.00","0.00","17.24","12","13","12","13","15","1","On-time",,
"Marketplace","302931214432713","2025-09-30","11:26:37 AM","Tuesday","11 AM","America/New_York","3312896","Lexington Ave","Sip On Smoothie","1424 Lexington Ave  ","New York","NY","10128","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","31.25","0.00","31.25","0.00","0.00","2.22","0.00","33.47","-4.69","-3.13","0.00","-1.13","0.00","-6.25","18.27","20",,"4","12","20","0","On-time",,
"Marketplace","855731191277774","2025-09-28","04:25:28 PM","Sunday","4 PM","America/Los_Angeles","3312414","3rd St","Celebrity Vegan Burger","5155 3rd St  ","San Francisco","CA","94124","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","17.59","0.00","17.59","0.00","0.00","1.26","0.00","18.85","-2.64","-1.76","0.00","-0.78","0.00","-3.00","10.67","20","26","27","29","34","2","Late",,
"Marketplace","317531192391018","2025-09-28","03:05:45 PM","Sunday","3 PM","America/New_York","7749136","Havana Heights - 4083 Broadway","Seth's Sandwiches","4083 Broadway  ","New York","NY","10032","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","16.78","0.00","16.78","0.00","0.00","1.05","0.00","17.83","-2.52","-1.68","0.00","-0.69","0.00","-5.00","7.94","15","150","8","18","20","3","On-time","4","good turkey sandwiches"
"Marketplace","911831262400783","2025-10-05","09:21:47 AM","Sunday","9 AM","America/New_York","8570120",,"Manchester Pancake Co.","128 E 4th St  ","New York","NY","10003","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","39.43","0.00","39.43","0.00","0.00","2.88","0.00","42.31","-5.91","-3.94","0.00","-1.38","0.00","-7.00","24.08","15","18","3","18","23","3","On-time",,
"Marketplace","144531260661373","2025-10-05","07:44:35 PM","Sunday","7 PM","America/New_York","6891744","Wholesome Farms Market - 108 Jay St","Gloria's Favorite Greens","108 Jay St  ","Brooklyn","NY","11201","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","non GH+","15.49","0.00","15.49","0.00","0.00","1.38","0.00","16.87","-2.32","-1.55","0.00","-0.81","0.00","0.00","12.19","20","658","2","4","8","0","On-time",,
"Marketplace","922831256904847","2025-10-04","08:08:13 AM","Saturday","8 AM","America/New_York","3309881","Sullivan St","The Village Smoothie Spot","240 Sullivan St  ","New York","NY","10012","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","88.91","0.00","88.91","0.00","0.00","7.63","0.00","96.54","-13.34","-8.89","0.00","-3.15","0.00","-3.00","68.16","20","17","8","19","23","0","On-time",,
"Marketplace","244631250134752","2025-10-04","08:22:45 AM","Saturday","8 AM","America/New_York","2485324",,"Olivia's Breakfast Cafe","128 E 4th St ","New York","NY","10003","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","18.28","0.00","18.28","0.00","0.00","1.62","0.00","19.90","-2.74","-1.83","0.00","-0.91","0.00","0.00","14.42","20","10","12","13","14","0","Early",,
"Marketplace","396831243391433","2025-10-03","07:15:16 PM","Friday","7 PM","America/New_York","3309881","Sullivan St","The Village Smoothie Spot","240 Sullivan St  ","New York","NY","10012","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","31.96","0.00","31.96","0.00","0.00","2.39","0.00","34.35","-4.79","-3.20","0.00","-1.20","0.00","-5.00","20.16","20","31","18","25","30","5","On-time",,
"Marketplace","883731230535408","2025-10-02","07:39:53 PM","Thursday","7 PM","America/New_York","2795079",,"Danny's Desserts","228 George St  ","New Brunswick","NJ","08901","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","25.56","0.00","25.56","0.00","0.00","1.36","0.00","26.92","-3.83","-2.56","0.00","-0.97","0.00","-5.00","14.56","14","30","23","25","44","3","On-time",,
"Marketplace","659831202517227","2025-09-28","11:18:36 PM","Sunday","11 PM","America/Chicago","9832880","205 22nd Ave N","Luigi's Pasta Ristorante","329 Union St  ","Nashville","TN","37201","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","23.78","0.00","23.78","0.00","0.00","1.74","0.00","25.52","-3.57","-2.38","0.00","-0.93","0.00","-5.00","13.64",,,,,,,"Unable to Determine",,
"Marketplace","416931161974010","2025-09-25","08:54:05 AM","Thursday","8 AM","America/New_York","5853472","Metropolitan Ave","The Vegan Snob","488 Metropolitan Ave  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","26.78","0.00","26.78","0.00","0.00","2.11","0.00","28.89","-4.02","-2.68","0.00","-1.09","0.00","-3.00","18.10","20","34","9","12","51","0","On-time",,
"Marketplace","885631209823390","2025-09-29","03:23:27 PM","Monday","3 PM","America/New_York","2786868",,"Ali's Gyro Lab","590 32nd St  ","Union City","NJ","07087","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","15.39","0.00","15.39","0.00","0.00","0.69","0.00","16.08","-2.31","-1.54","0.00","-0.64","0.00","-5.00","6.59","11","8","26","26","41","0","On-time",,
"Marketplace","774631155003501","2025-09-24","11:03:24 AM","Wednesday","11 AM","America/Chicago","6894736","Medina Halal Gril - 114 East Main Street","Ali's Mediterranean Sandwiches","114 E Main St  ","Richardson","TX","75081","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","15.49","0.00","15.49","0.00","0.00","0.87","0.00","16.36","-2.32","-1.55","0.00","-0.65","0.00","-5.00","6.84","20",,"40","40","68","0","On-time",,
"Marketplace","492831165413481","2025-09-25","12:10:29 AM","Thursday","12 AM","America/New_York","2391353",,"Famous Gyro Bar","244 W 14th St ","New York","NY","10011","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","11.89","0.00","11.89","0.00","0.00","1.06","0.00","12.95","-1.78","-1.19","0.00","-0.69","0.00","0.00","9.29","35","5","8","8","36","0","Early",,
